功率密度_mW/cm2,光照电流_nA,压强_KPa,压力电流_nA,类别
15.897020705733086,643.4845797502421,2.5054155789281856,19.174899001017028,薄塑料袋
15.876877292233644,642.145961627774,32.46468345883423,54.96792136824464,玻璃杯
3.9434116758637865,522.47182786964,16.191296743241637,41.862115569322405,木块
7.0337694298847895,560.7360847961003,3.5017720835412964,21.885894412796105,亚克力盒
3.1302581797019413,493.81123677673344,34.588918307307566,56.76304936012981,金属小物件
15.345379687291862,637.3977112772574,3.078772829314144,20.73712228608494,薄塑料袋
5.246471646799745,544.5478214799882,1.3237506092723808,14.558546657829561,亚克力盒
11.311813209701484,603.3036652955735,9.72747397981342,33.731694103549465,磨砂玻璃杯
11.39322693043043,601.1786415917592,3.2534738313357168,21.173590270988527,薄塑料袋
3.7577429547563534,521.6657234489829,2.4389463807344565,18.834078642389763,橡皮擦
12.243774421139918,609.7341468964091,27.561491334544836,50.7203774730948,玻璃杯
18.79434083525369,657.3290542360945,1.7060622724669403,16.30921768021764,薄塑料袋
3.946472759051352,519.6079472035235,9.119793438852696,32.40341835453034,木块
5.018603371556875,542.1233998103664,4.449496028492772,24.131293668038673,亚克力盒
5.218964333550078,545.2408550332773,1.6953651216081598,16.89097691595905,亚克力盒
8.272599898702717,577.9712690211347,30.061631677410585,51.979431135536345,硬塑料盒
9.406644129490742,590.034683239856,1.7884061944644862,16.95322053225331,亚克力盒
13.146617904370187,620.5411032585537,9.32528548822191,32.834660773152564,透明塑料瓶
13.862181168831013,628.3049831094415,8.102749659162928,31.194637902682267,透明塑料瓶
2.8300718313296627,481.83322959601446,32.581841921552176,54.284772035216726,金属小物件
4.803025905142129,539.3513379507975,10.457153221877194,34.39374233755687,磨砂玻璃杯
7.0033083730242325,565.2815067807849,1.3158932796665643,14.948087166952904,亚克力盒
12.473801935436445,611.273951864704,12.741563537898367,37.2917706147332,透明塑料瓶
6.180690671619004,554.6913936186374,7.819781033929451,30.65247965334613,磨砂玻璃杯
15.510627976309975,635.3662165034859,30.266691421906756,53.74174814902838,玻璃杯
3.5087819716269424,511.3104133962042,5.478291687532551,26.109830855275128,橡皮擦
3.608790126835759,512.7192844633684,22.731461783469417,47.80997369090178,金属小物件
17.530744400370974,655.5347819854392,2.842767769066048,19.907083259886402,薄塑料袋
3.04410507932503,494.4506777261124,25.675559310897228,50.94034180900475,金属小物件
16.732490916902222,645.5008717414171,24.29937829474337,46.90481696450839,玻璃杯
5.512963435443474,546.9072623337375,1.9903247613276138,18.020667049687816,亚克力盒
12.461713377903072,613.3701971124759,2.1831570196319343,18.251595352252107,薄塑料袋
3.5113597651223345,503.66693374047173,26.105958610427997,49.730097903158516,金属小物件
4.264834904330654,531.929627034053,11.660923779669593,36.29678283627379,磨砂玻璃杯
8.833381100562201,580.2736573263018,2.044845997280744,18.27676720666802,亚克力盒
9.45880099173922,588.2177600928678,28.63528806607183,51.067812737114835,硬塑料盒
2.65266782904591,478.2624709407742,20.769082741879213,46.03618853426151,金属小物件
12.325981025425817,617.7294323974593,29.82806481897398,52.89279517420182,玻璃杯
3.446324205399837,508.7248375039532,8.575929116224405,30.9562112995392,木块
2.8589395759357017,484.6825914225466,10.002359838203933,34.00822997587051,木块
4.31490189948573,536.578063042833,26.62688923888484,49.77797557340708,硬塑料盒
15.287252077979435,639.6254159901239,12.792314622978147,38.37415532050248,透明塑料瓶
12.7899560877051,620.6426601581164,24.219396592738253,47.20384131045384,玻璃杯
6.933911099387683,559.9619446391258,3.0177898504366762,20.789221373149132,亚克力盒
3.6829529420365548,509.9545651338279,25.279224379705013,49.923522975915176,金属小物件
2.6173792129566884,476.4288353414973,2.276264369815136,18.436186828404598,橡皮擦
3.4361465739770587,506.1208637773112,1.2753113295752123,14.5419165567036,橡皮擦
3.5937958484753523,513.9116912922166,4.275306225678048,24.086716401210698,橡皮擦
3.9580307419048313,521.048825357889,15.39492801987081,39.76605982852037,木块
3.7841244425249183,517.9642674403074,11.269988914052998,36.17550766391159,木块
12.331830949836794,614.4266681287606,3.619589117762442,22.320615269544955,薄塑料袋
3.1069606212009537,492.1809577029917,29.80838038100068,52.53150731602936,金属小物件
17.579248567230458,651.11975175869,1.5484709655023063,15.589028588068476,薄塑料袋
11.4525445207073,601.6440096724552,25.48071557503874,48.31741996916038,硬塑料盒
2.93050092546019,491.601153608425,4.282780231677649,23.529882035423324,橡皮擦
16.299734977707537,641.2178447740189,35.27686918549744,56.144363949709685,玻璃杯
11.452600736551295,604.9736239502794,3.2500072922136987,21.574280571233015,薄塑料袋
14.570655635968922,632.5619541274267,4.129706487358472,24.096033410896,薄塑料袋
3.11480286331726,491.9872846706727,31.184703226115687,54.04689443277476,金属小物件
4.1453287990492305,529.4630135820237,37.62228647493047,56.797926602792224,金属小物件
13.733282919105148,626.6164989871953,4.721134054799917,24.87264104218913,薄塑料袋
3.4194127867374227,504.1772100465665,1.6525819978763885,16.222080024085177,橡皮擦
6.010223241318061,552.7953532506345,24.87336867403834,47.87754910351127,硬塑料盒
9.924114356265276,591.5482149733964,2.3342038471034727,18.940587133642087,亚克力盒
3.6198313645346527,511.5322279761379,28.41577510073644,51.95660418369875,金属小物件
9.383666702105177,587.7272240712858,4.590848125453584,24.767455365018577,亚克力盒
11.993603516070642,611.3807153714132,13.161363837153583,38.96309451012171,透明塑料瓶
7.374301142844639,565.3323437204211,2.924472550717457,20.435743335543005,亚克力盒
11.018447331309385,597.3313965637085,36.07359366916631,55.739719429310476,硬塑料盒
14.362719591257099,627.6730088115347,24.962620930909488,48.166749560149,玻璃杯
13.928306306321263,627.2009964018823,3.596669658150175,21.82203509655657,薄塑料袋
3.5961283456405764,514.3757492861811,34.334191332895905,54.52685061805354,金属小物件
5.516774360627359,548.1019148996777,3.248784979941789,21.90364435581094,亚克力盒
13.31053227424564,619.5656373688187,3.5350535502719684,22.106277570779234,薄塑料袋
11.06886394331977,598.4448354412531,6.436287646626485,28.247072705222713,磨砂玻璃杯
17.664804472224244,653.436442781675,34.022553364424084,55.02070380589296,玻璃杯
16.091923031561908,641.2850315250737,1.3538992317934473,15.145917062481521,薄塑料袋
12.466594106291152,613.6233893021749,13.051024325612968,37.658424025731534,透明塑料瓶
16.149177530047556,644.9844740742868,25.781539856240133,48.50279699547727,玻璃杯
2.685769987442383,480.82017453324335,24.960733286532495,49.048488152824596,金属小物件
4.7914856143454365,539.6831859358423,7.825379787406778,30.024654679002026,磨砂玻璃杯
6.052245999728795,550.7075815114974,12.89692317689339,38.348114242189624,磨砂玻璃杯
14.757412995735246,633.9395447523109,27.545939592558078,49.85940250177724,玻璃杯
3.5907929222011776,509.49969470074996,13.167095542217401,39.247591727748464,木块
15.02718807480922,636.8114369748404,8.472457845516882,31.84116862425982,透明塑料瓶
3.44605174330694,507.4385810107483,1.536741540462323,16.040304218873647,橡皮擦
16.675470774648694,646.0001352725877,23.86233150047125,47.51689460039142,玻璃杯
3.106924217567276,496.4129268438588,16.761984685915692,41.53534509910894,木块
3.616917721074557,513.5156120805657,18.9913110067442,43.19496804259823,木块
7.785937343853117,567.2515456330285,30.676457161040585,53.04067842818449,硬塑料盒
3.4277007851193813,505.70149445467524,32.48789982969466,54.797195559919444,金属小物件
3.789985309561835,520.2276534954572,1.3869965488236118,14.91639192988536,橡皮擦
3.029816347737603,490.5746060052002,36.45539765900872,56.35404067939608,金属小物件
3.0405783059714486,491.74538839537985,6.591927980114055,28.608659177467576,木块
3.066281975539947,494.4763138045836,9.29724951152965,33.14273295720229,木块
16.604527377655515,645.9544548696738,1.8683112422372088,17.136657190293242,薄塑料袋
10.531180028819076,592.4565236561458,25.404828864225504,49.52020029760922,硬塑料盒
12.525531857622294,618.0487684717363,37.40504747478693,56.38150169105787,玻璃杯
9.211173034987324,582.8568782167075,34.31317727542685,55.245421417542445,硬塑料盒
7.431276977804818,565.1262610442714,32.09679081731218,53.82047396569316,硬塑料盒
13.62221385329364,626.0554653229389,31.39064456529191,54.84380849451884,玻璃杯
4.876189843264389,542.5969048512101,3.9435646067296743,22.695233992658352,亚克力盒
12.017008348486174,608.1836206325548,35.61015977476608,56.84690684551753,玻璃杯
3.8394291176685287,524.3772205845916,3.9667481306538863,23.50515463938238,橡皮擦
11.402189654133021,600.6356850868393,12.537745345964911,38.0552948076787,磨砂玻璃杯
10.482675449730602,592.6091178176898,14.178736690890858,39.290268088770084,磨砂玻璃杯
3.899675574337479,521.8961029117329,36.55448621217867,56.69677119647308,金属小物件
3.262300082322849,501.9894690642707,4.399838713354355,24.259073452608625,橡皮擦
15.901426175975791,640.8972509127505,10.229317617512136,34.41786580522601,透明塑料瓶
3.974894548314621,521.8529344039177,4.56616663099544,24.75105672187122,橡皮擦
2.9606482482255476,489.8188431086301,3.5381450232689455,22.20795422803842,橡皮擦
13.798032072805448,625.3671833693013,29.63696869627711,52.24769708012726,玻璃杯
3.973963645711716,523.6910017186905,17.35488813058049,42.60962424643551,木块
3.134994712522716,496.4263998383282,14.056690482708985,39.25443413705628,木块
11.983521289382347,605.9889685647205,16.95689925102955,42.6351967612494,透明塑料瓶
7.101517984171167,562.2751763728531,19.413315329571848,45.09030878840592,硬塑料盒
6.09812085278168,551.691617895251,38.68525142968621,57.55212371312233,硬塑料盒
3.011275502697762,489.82852562683064,35.11426583094253,54.95931986262596,金属小物件
3.080438392927176,488.8197948173618,1.3764225203216955,14.96435989382807,橡皮擦
18.66549242664048,659.5,1.6503295175753754,16.309605723132194,薄塑料袋
11.87378854200688,609.2011454372865,11.065701668584333,35.09425976630635,透明塑料瓶
4.132825953241104,533.484425934321,27.811523274740534,50.39493495801893,硬塑料盒
3.7433546070637127,515.7036456702709,32.185206102927225,53.42273646366693,金属小物件
17.752773088098635,651.4666697623846,11.807267463946848,35.71057643802441,透明塑料瓶
13.912136188556966,624.1609721651441,4.5841555154571125,25.141170001472776,薄塑料袋
15.666920925398166,638.5501353813415,17.14917590757078,41.73573111168354,透明塑料瓶
5.951850574034934,553.1244544041565,34.12210746173155,54.75573640558093,硬塑料盒
2.7952691977696142,481.0883436133605,24.421506867849256,48.12357416291563,金属小物件
16.345596304510384,644.2024491249989,34.38474902186994,56.23296178919045,玻璃杯
3.7014637162974062,514.1708043976499,1.684182156948381,16.05792037329036,橡皮擦
3.7074666643645293,517.1224663639856,3.841357061930157,23.071747941876087,橡皮擦
3.4212451249659352,504.2991227875843,1.2182205784307727,14.521103816165903,橡皮擦
2.7696330132375016,482.96364343569775,1.5641014886597044,15.903011161051289,橡皮擦
19.11187793334548,659.5,3.8780124502842495,22.846273521718405,薄塑料袋
2.8333830153802726,487.3941480484572,10.515264252075378,34.79415189086427,木块
16.4012727881251,642.9235284076726,2.2779494679148033,18.76455449416445,薄塑料袋
6.14390285086764,555.1232979388016,31.625924184653794,54.355256728495775,硬塑料盒
11.024276300062407,600.6099077013341,14.161476389098626,40.011418269523645,透明塑料瓶
3.9959573420537287,525.4803641378433,5.180831397872712,25.507729454408064,亚克力盒
5.234007799922997,544.6250819389671,3.5644223812972444,22.734991410762902,亚克力盒
4.160132030785546,531.9973603981811,14.092008528275205,39.074991698871024,木块
3.2207499291382526,502.2434430583126,1.9043655656234997,17.41333321098034,橡皮擦
5.787910810861369,550.4931630849,18.28345370385552,42.31334504323475,磨砂玻璃杯
14.427578546700216,630.0902146385639,3.7541350177015227,22.714833267645407,薄塑料袋
12.479333356434573,617.3321185348433,18.136705498419534,42.36014094014979,透明塑料瓶
2.936921983665821,481.8786962286317,1.3830415200393316,15.051037201348734,橡皮擦
2.827086868157072,486.4119778803032,1.5729323644307744,15.942536169722606,橡皮擦
3.074090156070176,493.6290387150107,28.159271862677826,50.793178957628896,金属小物件
8.107839654492588,576.7260560778693,1.6307928737311925,16.408769924683938,亚克力盒
3.511962020256197,507.159007074663,7.362747511351259,29.97224931457434,木块
6.280681442747945,556.2869795908015,1.8574404834135825,17.146396725509415,亚克力盒
6.91023995672728,557.0439562016134,36.66117103056575,55.75898246231995,硬塑料盒
7.628306063712151,569.9001170223737,28.503228424778957,51.416515217088126,硬塑料盒
13.67377737889676,622.5028229360101,11.248420742702745,34.68056663738257,透明塑料瓶
8.145358545333734,572.0888697780214,36.90440804524717,56.818927786867626,硬塑料盒
3.2987210450438633,500.8716803736679,12.419483678553197,37.99694177546414,木块
8.539868120032876,579.4247078694839,24.935451548664137,48.82903071426087,硬塑料盒
3.0418817456924905,492.7945440119533,27.929813780335856,51.65280610014606,金属小物件
9.108652535919195,585.1556068658454,3.4417395628062972,22.450290180223146,亚克力盒
3.3855197704047746,499.695540679162,14.863162790975718,39.936109671001915,木块
6.9880741963677915,563.71080950743,12.461669114317687,38.251994619554104,磨砂玻璃杯
3.9404925304747858,523.8326133932568,18.275687441491723,43.307962731624954,木块
3.528104429150649,508.34080584759,1.6568626756574858,16.406149985620857,橡皮擦
18.476049421893578,655.957520553913,7.675077728417353,29.889333502257987,透明塑料瓶
12.743481974980222,620.1830135885394,8.009535352911376,31.414830993792414,透明塑料瓶
3.802269737920586,518.7422486911423,3.168795678505188,21.188965750201717,橡皮擦
3.9676502156098676,524.7065704718503,25.672942838622475,48.01459051812943,金属小物件
3.2960160578417463,499.5878988589396,3.9647389745276755,23.236408126109083,橡皮擦
4.425812918324949,533.4313258408242,18.706885753284144,43.11390863505809,磨砂玻璃杯
8.565970525620843,580.4861269146143,32.511672924209314,54.85840464692031,硬塑料盒
6.4439259031690845,556.9759933600227,7.233318035725894,29.489980698803404,磨砂玻璃杯
12.583292073679662,622.1145387096759,31.648940090295003,53.715648548340155,玻璃杯
17.83707268486348,653.1513498783593,18.416973275079112,43.17412627159587,透明塑料瓶
3.134762417257156,492.89896706375987,7.059818565679422,29.1570672476073,木块
14.980613604218929,637.0909713442742,12.22945237774195,37.55109192711055,透明塑料瓶
3.698945078750775,516.0698016334131,35.441794143872976,56.063880832628584,金属小物件
12.711034000229036,619.3332389120587,31.023243774375914,53.033067575883294,玻璃杯
5.714222743397793,549.6836999840791,1.3249986913258713,14.638898003331857,亚克力盒
10.623439221582741,594.5626166864654,1.6275984049826695,16.33129376699877,亚克力盒
4.7270000702047,539.9986784566133,25.28127865163345,50.57298177414746,硬塑料盒
13.558974802822492,623.9739890399566,18.945774009880076,43.302795387820716,透明塑料瓶
13.313961240379294,623.447778947995,32.88512927765971,56.025238154827385,玻璃杯
11.643483379507572,609.8315185040635,36.328434262925335,57.16411285243778,玻璃杯
10.825217816617771,594.4103068227197,29.439120019875325,52.50526014474291,硬塑料盒
7.116031126301262,564.189138594135,2.5550874947349156,19.180304272150906,亚克力盒
10.865822311540667,595.0939350487121,25.330465985783707,49.08787990295269,硬塑料盒
3.2587158636395652,497.826000981571,18.644806903467675,43.29156313128724,木块
12.10552101994419,609.9597185519439,13.038450945061925,39.327033175702134,透明塑料瓶
9.505036227451185,587.7917810820343,25.356872248492543,49.49587992280333,硬塑料盒
3.179916073407758,493.0740494047966,25.240059448409664,47.55734414238958,金属小物件
3.662761768228202,512.2840889991917,2.0572783536946817,17.759806276519054,橡皮擦
12.83171524536633,619.8664359506048,30.899616588668632,53.08578945120541,玻璃杯
3.682747786442222,515.7110580829748,29.502374619959493,52.62064209001781,金属小物件
3.9586259353067996,523.2583612861106,12.331345046576073,36.10738538879188,木块
3.446193140913021,506.1171115804444,24.95318786344121,48.89561623898181,金属小物件
2.5544427671793013,476.3,7.912644612958853,30.582118490613208,木块
7.537851983800348,568.3450350086456,17.173839873633202,41.685321319215014,磨砂玻璃杯
3.2979397564795816,505.4742267801458,28.285814976393723,50.29230948060178,金属小物件
3.1261616940120205,492.71613576853105,1.4026964050615418,15.063341980164639,橡皮擦
8.037902730164683,573.3828191656742,4.638112807361456,24.430883745015336,亚克力盒
8.811958622222875,579.9907843297528,23.489225292586863,46.980840176145854,硬塑料盒
3.2586679637300726,502.67895841084606,3.6109085519503523,22.474139169367774,橡皮擦
13.858363401089088,629.6549232783894,8.963979866779773,32.395559096513324,透明塑料瓶
12.1587630612696,609.2980332259475,23.017469432025212,47.74476182927882,玻璃杯
2.924067419347548,486.1793925065016,7.248971441744267,29.968779454343565,木块
10.536967925082246,595.7457632634244,8.771298896831087,32.933168557331186,磨砂玻璃杯
13.123212697173289,623.3959779316075,27.903337727501277,50.33063077102088,玻璃杯
3.641357444414514,511.79025749804066,17.866796358879537,43.29559517406667,木块
10.788357932249642,597.5182191127657,3.6366757448484375,22.533912016116297,亚克力盒
8.08407556059205,574.210163887785,31.288138729794337,53.490067657960175,硬塑料盒
2.8801487715578773,487.3909208421999,24.647125166470204,49.005019506544905,金属小物件
6.626734394629664,557.1432850243921,10.569193443911113,34.571427551881925,磨砂玻璃杯
7.185899644160061,561.4652235378954,1.9972484867254097,17.52315411657983,亚克力盒
9.495812321575801,589.4152335712917,3.7234531824380412,23.101827953305214,亚克力盒
10.438660833172628,592.3091552561447,7.456992863802685,30.79605758937536,磨砂玻璃杯
8.91214333509845,585.5510809510536,12.297670154339318,37.61300643761726,磨砂玻璃杯
13.588416600665461,623.896166657585,30.574266349828417,52.86093429644474,玻璃杯
3.528443828660784,505.6023250435502,34.267598518414154,56.11509615862871,金属小物件
3.2520105107767625,500.0518200942944,20.067189739209297,44.486891013232984,木块
5.28796364111632,546.2790406240426,28.940766021982878,53.234513872817615,硬塑料盒
11.158423289573925,597.5816794203258,16.892932522472396,41.67512323295883,磨砂玻璃杯
3.618850152372481,511.53562054274886,1.8913328854291336,17.402245597219462,橡皮擦
4.053360228753305,525.8263369696215,39.2534902925784,57.53381012271592,金属小物件
3.278405895535864,501.5528578108339,30.64568066377089,53.01605208706681,金属小物件
3.322840021257761,503.96035788842937,23.59784379274901,47.55650352273717,金属小物件
3.002413156414442,491.134448789416,17.105150657412604,43.008969655850585,木块
2.536295365057476,476.3,10.721413074300777,35.185514227223116,木块
2.7028218937827058,481.3359532062344,2.020987712874945,17.20877953682364,橡皮擦
2.9946585336203806,493.8905861059956,12.661984364170346,37.0693116613409,木块
16.295607476558256,645.3462674929634,10.451636164010502,34.16165785410399,透明塑料瓶
9.186751380958183,586.829962114569,3.2232137726609906,20.676580653772383,亚克力盒
13.616715886048633,629.1699569521365,7.5527536705037495,30.783502042996492,透明塑料瓶
2.9655382131212247,489.9067543654648,3.4660428260470963,21.880347619553124,橡皮擦
12.1587908711382,607.5900433118127,1.3899644696533777,15.196130120081236,薄塑料袋
3.8281960528416716,516.760158773649,4.175106181736218,23.909597254231446,橡皮擦
16.27675484355928,643.4157439763187,25.244208117534,48.15252314302109,玻璃杯
3.3551162033514452,509.0055963208115,11.927902771121195,36.2304440887385,木块
3.7517567240680436,515.1469584346934,8.65855270062835,32.04978956582328,木块
3.049395840235307,488.1178410783157,28.717089955012003,51.70225014370624,金属小物件
11.894253408977647,603.9735246144759,12.76886486000015,37.26494612171029,透明塑料瓶
3.4113505828815556,505.92332809448817,11.563190875382983,36.653756198541,木块
5.4935333990787685,546.3340474556992,2.841598728054803,19.714117957766877,亚克力盒
3.505225884079046,509.3205923836401,13.124267628902082,39.464077922873926,木块
6.09405315215791,553.5871614400712,34.981750169732834,56.841145872987596,硬塑料盒
3.8603805891938663,522.3825212127904,3.4931176749744677,22.132496228878324,橡皮擦
3.47478081044598,506.9547307624423,12.31868844507576,37.47086547281712,木块
14.369474791552822,631.0590691082717,23.674165119601653,47.017362200021346,玻璃杯
8.462931680668603,582.6456333478067,7.814725279403119,30.473737810085282,磨砂玻璃杯
6.791131505434908,556.8454853769621,9.405166040305106,33.30167407132355,磨砂玻璃杯
2.9591384408669654,488.2511747902346,19.56844648470204,43.724117986173745,木块
18.75920509779886,659.5,26.189076036071995,49.364389052217305,玻璃杯
19.193943798316813,659.5,4.833759914076432,25.380475249185494,薄塑料袋
3.7580723779536154,515.9546888463467,22.210362351971398,46.41722615498908,金属小物件
2.6626045268890772,476.3,4.591903781585295,24.271341046264094,橡皮擦
16.270306869996507,644.210920347223,15.003175722840513,41.0963869627348,透明塑料瓶
3.381227964877809,504.7709388022056,18.014626381258765,42.83458971210961,木块
6.096053319596397,552.632452254902,37.0807861688159,56.98053213246118,硬塑料盒
3.065383104239159,493.3541062384649,3.058399429001494,20.36276913170148,橡皮擦
12.835540983579369,620.8737306834905,2.7001531372329297,19.85055902952972,薄塑料袋
16.21210035492674,642.5794156607292,2.1323831237366075,18.11066381933712,薄塑料袋
12.334971687619506,616.1759833881998,23.667859645366672,47.65680278376459,玻璃杯
18.526136802584375,656.1044116121345,6.250374380497412,28.04178642024164,透明塑料瓶
15.080191914272778,638.1528526320276,3.309844763103056,21.572995374254425,薄塑料袋
3.9661666979431787,525.1798506391043,7.7523836059778475,31.26257092643017,木块
16.39194258128809,642.1235182340394,25.313696283790897,48.143933718541824,玻璃杯
3.4609447268190103,507.07400113290015,1.356939422550106,14.744021506150405,橡皮擦
10.615845835019638,595.040310596867,13.263238289738737,39.42922466909995,磨砂玻璃杯
5.3632819275897035,544.955233497899,1.5236422734606174,16.12609245294453,亚克力盒
10.97500286188272,597.1521961142081,30.617784425086878,53.52112785844363,硬塑料盒
4.300603127884934,535.6641518181202,10.471758739289745,34.42169277707614,磨砂玻璃杯
2.8450215899194924,480.55227776569143,6.835287451381023,29.064837584840774,木块
2.9954021285079815,493.21013479474857,2.8688253617146118,20.29965376418225,橡皮擦
13.598809023631082,624.0302023084454,6.461046278361369,28.865406732753925,透明塑料瓶
16.703328818929208,649.320627333998,1.9492176573132465,17.756791948074284,薄塑料袋
6.004503271704832,551.3975542542879,24.13907084964805,47.983861091204766,硬塑料盒
15.677291756249256,636.3503283478597,18.89099193199629,43.50576558841982,透明塑料瓶
3.7869342949113354,515.9189266264256,28.82622152482855,52.43197561717252,金属小物件
3.0903262816214676,491.0746231280871,1.2202557746126819,14.240366205191073,橡皮擦
13.226786591151939,619.6411638897059,1.3975646459168236,15.169612781328533,薄塑料袋
17.27276947495344,651.7867293414708,1.3709400197491108,14.965558786733837,薄塑料袋
13.003265610496195,622.0678087576804,8.503545834426282,31.90185527218397,透明塑料瓶
16.631271440311693,646.0722429120266,1.844470551081401,17.314789352226093,薄塑料袋
3.936805004835799,519.4187423734663,3.864391752801455,22.590167887530054,橡皮擦
8.6915301409943,577.0078571508861,13.45890236934558,38.370304428882726,磨砂玻璃杯
12.639238213718246,613.690204819492,24.45398167061818,47.58587718171169,玻璃杯
18.944746669595013,654.8173951075905,23.10552566366081,47.36021760354387,玻璃杯
19.141878210537175,657.2566410881471,4.615605517596809,24.843653767766853,薄塑料袋
8.890510476141184,581.063492697208,18.17431234386822,43.81346584884837,磨砂玻璃杯
8.055186734628665,570.5578126336986,2.636096592683519,19.44903616988488,亚克力盒
5.746640533698367,549.4015287048101,4.137558552542799,23.527246008120038,亚克力盒
6.8221538780198685,558.6966564834568,36.52736442453546,56.77695976335659,硬塑料盒
11.513117974569806,599.9419647582712,26.03076370556974,50.0313646492064,硬塑料盒
3.5494055591016,512.7518566308557,32.98128106414301,54.83230966228836,金属小物件
4.911685783767821,541.8180890849746,2.0810237372852707,17.48216196325279,亚克力盒
16.169681277555082,643.5919629651465,23.870657922061458,47.15546779312377,玻璃杯
13.340492113389264,624.5253431241305,26.777159293758036,50.07731207140915,玻璃杯
3.0438387093628583,490.3909757824085,3.6608378719002843,22.39257868736613,橡皮擦
10.896285139324835,597.4138018002072,28.83869510936549,51.55499514571038,硬塑料盒
8.649326402505901,582.9114811238421,30.37038701892103,53.41170362050739,硬塑料盒
15.439995547121047,640.3187957742546,17.626987507138285,42.86390814208816,透明塑料瓶
3.8487040589467623,516.6064870168216,7.853834536248321,31.65030507310537,木块
8.49207356646893,577.738128072061,10.623024098058114,34.66566800972946,磨砂玻璃杯
14.164439773960082,629.2517712187455,1.3659211799049,14.961489541017881,薄塑料袋
3.3697388341849823,509.6880235051691,30.259184460993552,52.61702068735999,金属小物件
2.9930204579063244,490.6775690658659,10.040519309850497,33.34556124728106,木块
14.002882163197565,628.6389784635327,16.738898028582533,41.282115517702046,透明塑料瓶
15.578638042054052,639.5082202678581,37.35392076514919,57.136115544116606,玻璃杯
15.075580685401048,636.8115235004517,1.2057395638251178,14.407681505973688,薄塑料袋
3.7307573099605875,517.3826308967377,1.329801197145905,15.074144011341302,橡皮擦
8.91903488087679,582.3762606806407,33.30450456964368,54.77404801724807,硬塑料盒
10.572445314154868,593.9852993362815,32.8887576790719,54.93138111802629,硬塑料盒
8.21410695899231,576.0891249033954,10.882310749081379,35.67545440104458,磨砂玻璃杯
13.326065151609892,620.7187473572161,17.306150267319666,42.41994672383137,透明塑料瓶
8.476125795916188,579.2422399615444,7.663955962788151,31.170226935050067,磨砂玻璃杯
3.30878224789699,497.3291898953537,7.2043496841491255,29.337367292105082,木块
6.686397170703905,559.944976174414,10.994386665872334,34.40973829935981,磨砂玻璃杯
4.471893011229301,537.4803531470515,3.003688360146163,20.942252505285552,亚克力盒
13.316512981451877,624.3536731897201,2.6892407100526503,19.491737783488553,薄塑料袋
4.697483362862529,539.3082025858232,2.495770702334159,19.434871912101663,亚克力盒
4.04798061840721,529.3427890803977,8.788890528242975,32.485367484900365,木块
10.334542047458719,591.4782838736285,8.130781566652244,30.52565675399309,磨砂玻璃杯
11.159088181952539,599.0744942965358,1.4832761931987712,15.502831854209454,亚克力盒
13.453214048647958,623.418523714864,27.334486592790267,50.23159414598976,玻璃杯
3.704714946159835,519.8591910961134,29.3551660744791,52.020129324893276,金属小物件
2.7148137076490513,480.4771593103646,26.41233781876043,49.53977895751588,金属小物件
2.95425477266176,487.60201279006156,4.261066392817069,23.75808997587811,橡皮擦
3.7999566737179484,518.903966491495,30.196230218470422,52.44153450919128,金属小物件
3.341635811176141,502.97875782574295,2.6011058571454795,19.83218594900727,橡皮擦
5.15770541650815,544.0565474255997,2.681271963772675,19.731779980059958,亚克力盒
3.3399297610497882,502.02730372620516,15.087051323776064,40.115667830984364,木块
3.4550501719418936,508.52979328560247,14.259962649411891,39.13395694029156,木块
13.114006725274857,618.4349532592416,35.21716615766579,55.85322061374833,玻璃杯
10.660315275978546,594.0219429808407,30.663010059300884,53.56691084364383,硬塑料盒
3.9579218331053547,523.4085599564957,22.30823590282151,46.55055868305455,金属小物件
3.5794985596771576,510.91620556369355,2.8538112957154866,20.18597593038755,橡皮擦
19.059145143003548,658.7255251578274,1.5912760473921954,16.010949187999266,薄塑料袋
6.881392147135284,558.685430024257,27.139079268464144,50.31880275875077,硬塑料盒
2.8971602562230157,484.9056081722679,11.057736553508319,35.33424519027521,木块
6.763848505339195,558.1438766679813,5.071690838401387,25.98421634933501,亚克力盒
11.935452205716501,609.5077489645663,1.7222894718430215,16.442560828534752,薄塑料袋
4.2092101230887335,531.2847336354808,3.0818927555928792,20.868291388601406,亚克力盒
5.15647706590975,544.1355904294088,27.315077868063813,49.948843262668326,硬塑料盒
14.473111640180734,633.3072116079287,21.160877362625,45.0477096558642,玻璃杯
8.316069231281789,573.9720548463986,2.2095302747274967,18.556202760743677,亚克力盒
11.986523576698406,609.793945349771,33.04534294591485,55.574080922423214,玻璃杯
5.950076445671909,553.1690448788476,6.502975134514684,27.87825461216952,磨砂玻璃杯
8.60435140665187,580.6599836068226,22.978299586019663,46.394969293058914,硬塑料盒
4.0808839585181955,526.3834026783791,2.735313764528525,20.024320656957208,橡皮擦
6.0392041207835065,553.2184393356275,17.03879458233905,41.37166614784475,磨砂玻璃杯
5.97795990816475,551.4828438469996,2.5453446534871094,19.207884538706736,亚克力盒
3.6205375761488807,513.4001732209639,32.98937006982044,52.9625916529351,金属小物件
12.833755151049614,621.7500949730677,13.783478896053616,38.38676130845505,透明塑料瓶
2.740658122529853,482.32856052331755,35.044082683229554,56.407276057773814,金属小物件
15.26213853420416,639.2148358142334,9.564634166684455,32.765660879446045,透明塑料瓶
